asin,afntotalquantity,subsource,sellerSku,AfnListingExists
"B0164MQE3O","4","Transter AMA AU","AU-BIA-S925-CHAIN-041-220-200-FBA","1"
"B0725N75R7","22","Transter AMA AU","AU-BIA-S925-CHAIN-041-220-220-250-FBA","1"
"B01IBQX6IM","0","Transter AMA AU","AU-BIA-S925-CHAIN-043-200-180-FBA","1"
"B01IBQX9EI","5","Transter AMA AU","AU-BIA-S925-CHAIN-043-200-450-FBA","1"
"B01IBQXBDC","9","Transter AMA AU","AU-BIA-S925-CHAIN-043-200-550-FBA","1"
"B0725N7KSD","39","Transter AMA AU","AU-BIA-S925-CHAIN-045-140-220-250-FBA","1"
"B0714B6NBJ","0","Transter AMA AU","AU-BIA-S925-CHAIN-046-170-220-250-FBA","0"
"B01NAU1MJ3","6","Transter AMA AU","AU-BIA-S925-CHAIN-051-250-450-FBA","1"
"B01N6RQT3T","0","Transter AMA AU","AU-BIA-S925-CHAIN-051-250-500-FBA","1"
"B01N34Q2U0","7","Transter AMA AU","AU-BIA-S925-CHAIN-051-250-600-FBA","1"
"B01N360YYH","9","Transter AMA AU","AU-BIA-S925-CHAIN-052-040-200-FBA","1"
"B077N8W3RM","79","Transter AMA AU","AU-BIA-S925-CHAIN-052-040-250-FBA","1"
"B06Y58ZYC6","2","Transter AMA AU","AU-BIA-S925-CHAIN-055-230-500-FBA","1"
"B06Y5STLNM","6","Transter AMA AU","AU-BIA-S925-CHAIN-055-230-700-FBA","1"
"B00DKCZH5S","12","Transter AMA AU","AU-BIA-S925-CHAIN-029-500-450-FBA","1"
"B0164MQB3C","10","Transter AMA AU","AU-BIA-S925-CHAIN-029-500-COL-190-FBA","1"
"B0164MQCAY","4","Transter AMA AU","AU-BIA-S925-CHAIN-029-500-COL-450-FBA","1"
"B00DKD0OZU","12","Transter AMA AU","AU-BIA-S925-CHAIN-020-200-450-FBA","1"
"B00DKD0PHC","15","Transter AMA AU","AU-BIA-S925-CHAIN-020-200-500-FBA","1"
"B00D0TO4G4","8","Transter AMA AU","AU-BIA-S925-HOOP-002-FBA","1"
"B00D0TO5KY","7","Transter AMA AU","AU-BIA-S925-HOOP-003-FBA","1"
"B085QKX58N","2","Transter AMA AU","AU-G9K-ROS-BRA-CHA-001-190-FBA","1"
"B085QKYDGJ","0","Transter AMA AU","AU-G9K-WHI-BRA-CHA-001-190-FBA","1"
"B085QL5Q9X","5","Transter AMA AU","AU-G9K-YEL-BRA-CHA-001-190-FBA","1"
"B08XY2DJGF","3","Transter AMA AU","AU-G9K-YEL-NEC-CHA-001-011-360-FBA","1"
"B08XY3GMG8","0","Transter AMA AU","AU-G9K-YEL-NEC-CHA-001-011-500-FBA","1"
"B08XY4GZTZ","1","Transter AMA AU","AU-G9K-YEL-NEC-CHA-001-011-600-FBA","1"
"B08MFP6S9X","1","Transter AMA AU","AU-G9K-YEL-PEN-COIN-002-FBA","1"
"B00D0TO75M","13","Transter AMA AU","AU-BIA-S925-HOOP-005-FBA","1"
"B077MN9BHT","58","Transter AMA AU","AU-BIA-S925-HOOP-HIN-010-FBA","1"
"B077MD1DG6","13","Transter AMA AU","AU-BIA-S925-HOOP-HIN-020-FBA","1"
"B07NTGYTQ6","3","Transter AMA AU","AU-CN-S925-LOC-003-FBA","1"
"B08MFRFP67","5","Transter AMA AU","AU-G9K-YEL-PEN-CROS-002-FBA","1"
"B08MFPCLM5","4","Transter AMA AU","AU-G9K-YEL-PEN-CROS-005-FBA","1"
"B07RZR27NP","17","Transter AMA AU","AU-GS-GP-CHAIN-EXT-001-FBA","1"
"B07S1SVY6L","10","Transter AMA AU","AU-GS-ROSE-CHAIN-EXT-001-FBA","1"
"B07RZRK41J","11","Transter AMA AU","AU-GS-S925-CHAIN-EXT-001-FBA","1"
"B08PC6M657","10","Transter AMA AU","AU-GS-S925-EAR-014-FBA","1"
"B06XYW4WQF","8","Transter AMA AU","AU-GS-S925-HOOP-007-FBA","1"
"B06XYVM7F4","0","Transter AMA AU","AU-GS-S925-HOOP-015-FBA","1"
"B06XZ8ZM2L","0","Transter AMA AU","AU-GS-S925-HOOP-025-FBA","1"
"B06XYVM5ML","2","Transter AMA AU","AU-GS-S925-HOOP-035-FBA","1"
"B06XZC1RWB","0","Transter AMA AU","AU-GS-S925-HOOP-055-FBA","0"
"B07Z591N8W","2","Transter AMA AU","AU-GS-S925-PEN-COIN-001-FBA","1"
"B07NT32JTG","10","Transter AMA AU","AU-MS-S925-LOC-001-FBA","1"
"B07R94JB4Y","15","Transter AMA AU","AU-MS-S925-TOE-001-FBA","1"
"B07R94JHCH","11","Transter AMA AU","AU-MS-S925-TOE-002-FBA","1"
"B07RC4XK1N","20","Transter AMA AU","AU-MS-S925-TOE-004-FBA","1"
"B07STWS287","30","Transter AMA AU","AU-PAV-S925-EAR-BALL-001-020-2PAIR-FBA","1"
"B081VK8FXV","6","Transter AMA AU","AU-PAV-S925-EAR-BALL-002-020-2PAIR-FBA","1"
"B07Z57WC8L","2","Transter AMA AU","AU-PAV-S925-EAR-CRAW-001-FBA","1"
"B07Z56N8H6","10","Transter AMA AU","AU-PAV-S925-EAR-CRAW-004-FBA","1"
"B07Z57KVT4","11","Transter AMA AU","AU-PAV-S925-EAR-CRAW-005-FBA","1"
"B07QS82H3S","3","Transter AMA AU","AU-PAV-S925-HOOP-BALI-001-015-FBA","1"
"B06ZYPR9BF","7","Transter AMA AU","AU-S925-BC-0396-PEN-6G-FBA","1"
"B071R11Y8X","9","Transter AMA AU","AU-S925-BC-1764-PEN-2Y-FBA","1"
"B08ZST4DBL","2","Transter AMA AU","AU-S925-WHI-EAR-STUD-PERL-002-7to8-FBA","1"
"B08ZSTGZ6N","1","Transter AMA AU","AU-S925-WHI-EAR-STUD-PERL-002-9to10-FBA","1"
"B08LW3T1NG","1","Transter AMA AU","AU-S925-WHI-NEC-CHA-024-047-450-FBA","1"
"B08LW3RVMX","1","Transter AMA AU","AU-S925-WHI-NEC-CHA-024-047-500-FBA","1"
"B08LW4GWKZ","0","Transter AMA AU","AU-S925-WHI-NEC-CHA-024-055-500-FBA","1"
"B08LW65TPH","4","Transter AMA AU","AU-S925-WHI-NEC-CHA-024-079-500-FBA","1"
"B08LW3Y5D4","3","Transter AMA AU","AU-S925-WHI-NEC-CHA-024-079-550-FBA","1"
"B08MFPJZGP","2","Transter AMA AU","AU-S925-WHI-PEN-CROS-001-FBA","1"
"B08MFPMK65","2","Transter AMA AU","AU-S925-WHI-PEN-CROS-002-FBA","1"
"B08MFPGSKG","10","Transter AMA AU","AU-S925-WHI-PEN-CROS-003-FBA","1"
"B08MFQCP6F","0","Transter AMA AU","AU-S925-WHI-PEN-CROS-005-FBA","0"
"B08MFP1L2H","0","Transter AMA AU","AU-S925-WHI-PEN-CROS-006-FBA","0"
"B08MFN64Q6","0","Transter AMA AU","AU-S925-WHI-PEN-CROS-007-FBA","0"
"B08MFQ5FVJ","3","Transter AMA AU","AU-S925-WHI-PEN-CROS-008-FBA","1"
"B08MFQYKCR","0","Transter AMA AU","AU-S925-WHI-PEN-CROS-009-FBA","0"
"B08C34PJMC","3","Transter AMA AU","AU-S925-WHI-RIN-CEL-006-J-FBA","1"
"B08R3ZW9Y5","3","Transter AMA AU","AU-S925-WHI-RIN-CEL-006-K-FBA","1"
"B08C34DGJD","1","Transter AMA AU","AU-S925-WHI-RIN-CEL-006-L-FBA","1"
"B08C34NJ4G","3","Transter AMA AU","AU-S925-WHI-RIN-CEL-006-N-FBA","1"
"B08C35SP74","2","Transter AMA AU","AU-S925-WHI-RIN-CEL-006-O-FBA","1"
"B08R41X17V","3","Transter AMA AU","AU-S925-WHI-RIN-CEL-006-P-FBA","1"
"B08C348HVN","3","Transter AMA AU","AU-S925-WHI-RIN-CEL-006-Q-FBA","1"
"B08R424WXD","3","Transter AMA AU","AU-S925-WHI-RIN-CEL-006-S-FBA","1"
"B08R3ZN3TN","3","Transter AMA AU","AU-S925-WHI-RIN-GEM-001-K-FBA","1"
"B08C34MCWL","2","Transter AMA AU","AU-S925-WHI-RIN-GEM-001-L-FBA","1"
"B08MFPD6T2","5","Transter AMA AU","AU-G9K-YEL-PEN-CROS-004-FBA","1"
"B081VK8FYJ","17","Transter AMA AU","AU-PAV-S925-EAR-BALL-002-030to050-FBA","1"
"B08P3JRT26","10","Transter AMA AU","AU-S925-WHI-EAR-HOOP-012-020-FBA","1"
"B08LW5ZY2C","0","Transter AMA AU","AU-S925-WHI-NEC-CHA-024-055-550-FBA","1"
"B08R41TJSQ","3","Transter AMA AU","AU-S925-WHI-RIN-CEL-006-I-FBA","1"
"B08R3W4FT3","3","Transter AMA AU","AU-S925-WHI-RIN-GEM-001-I-FBA","1"
"B08C35VZK9","2","Transter AMA AU","AU-S925-WHI-RIN-CEL-006-M-FBA","1"
"B00NG1I1NI","14","Transter AMA AU","AU-BIA-GP-CHAIN-001-035-700-FBA","1"
"B073G9J6QS","25","Transter AMA AU","AU-BIA-ROSE-CHAIN-001-035-360-FBA","1"
"B07T6ZCW3K","2","Transter AMA AU","AU-BIA-GP-CHAIN-060-200-FBA","1"
"B01MZC1QYT","12","Transter AMA AU","AU-BIA-S925-CHAIN-019-110-200-FBA","1"
"B07KW5YHXB","0","Transter AMA AU","AU-GL-9K-CHAIN-001-140-510-FBA","1"
"B07QNYQDSW","16","Transter AMA AU","AU-PAV-S925-HOOP-BALI-003-015-FBA","1"
"B08P3KDVBZ","1","Transter AMA AU","AU-S925-WHI-EAR-HOOP-009-020-FBA","1"
"B08C32SND1","3","Transter AMA AU","AU-S925-WHI-RIN-GEM-001-J-FBA","1"
"B09311RFPZ","0","Transter AMA US","US-G9K-YEL-BRA-CHA-002-190-FBA","0"
"B09314BZFT","0","Transter AMA US","US-G9K-YEL-BRA-CHA-003-190-FBA","0"
"B09C6GRXJ6","13","Amazon UK","GB-S925-WHI-EAR-CUFF-008-FBA","1"
"B09C6JV3K6","17","Amazon UK","GB-S925-WHI-EAR-CUFF-009-FBA","1"
"B09C6J57RJ","14","Amazon UK","GB-S925-WHI-EAR-CUFF-010-FBA","1"
"B08WPD6WV5","12","Amazon DE","EU-G9K-YEL-PEN-KEY-001-FBA","1"
"B07KW5YHXB","0","Amazon DE","EU-GL-9K-CHAIN-001-140-510-FBA","1"
"B07ZC8BN6K","5","Amazon DE","EU-GL-9K-CHAIN-004-140-510-FBA","1"
"B07ZC7ZQMN","9","Amazon DE","EU-GL-9K-CHAIN-005-140-510-FBA","1"
"B07ZC76LN6","9","Amazon DE","EU-GL-9K-CHAIN-006-140-510-FBA","1"
"B07RZR27NP","386","Amazon DE","EU-GS-GP-CHAIN-EXT-001-FBA","1"
"B07Z59WJPW","58","Amazon DE","EU-GS-GP-PEN-COIN-001-FBA","1"
"B07S1SVY6L","79","Amazon DE","EU-GS-ROSE-CHAIN-EXT-001-FBA","1"
"B07X9HLNDS","8","Amazon DE","EU-GS-S925-ANK-026-FBA","1"
"B07RCZQ431","7","Amazon DE","EU-GS-S925-BAN-001-650-FBA","1"
"B07RCYMH57","1","Amazon DE","EU-GS-S925-BAN-003-650-FBA","0"
"B07RDYB5C1","0","Amazon DE","EU-GS-S925-BAN-004-650-FBA","0"
"B07WW6XF5J","0","Amazon DE","EU-GS-S925-BRA-027-190-FBA","1"
"B07WS1LJGS","1","Amazon DE","EU-GS-S925-BRA-028-190-FBA","1"
"B07WP5VZDF","9","Amazon DE","EU-GS-S925-BRA-029-190-FBA","1"
"B07T569WFS","3","Amazon DE","EU-GS-S925-BRA-MEN-001-205-FBA","1"
"B07PRLLPQS","8","Amazon DE","EU-GS-S925-BRA-SLI-001-FBA","1"
"B07PRM2XVB","9","Amazon DE","EU-GS-S925-BRA-SLI-003-FBA","1"
"B07RC4XK1N","15","Amazon DE","EU-MS-S925-TOE-004-FBA","1"
"B07STWS287",,"Amazon DE","EU-PAV-S925-EAR-BALL-001-020-2PAIR-FBA",
"B081VK8FXV",,"Amazon DE","EU-PAV-S925-EAR-BALL-002-020-2PAIR-FBA",
"B081VK8FYJ","61","Amazon DE","EU-PAV-S925-EAR-BALL-002-030to050-FBA","1"
"B07Z57WC8L","5","Amazon DE","EU-PAV-S925-EAR-CRAW-001-FBA","1"
"B07Z57VHF3","4","Amazon DE","EU-PAV-S925-EAR-CRAW-002-FBA","0"
"B07Z568XVY","0","Amazon DE","EU-PAV-S925-EAR-CRAW-003-FBA","1"
"B07Z56N8H6","4","Amazon DE","EU-PAV-S925-EAR-CRAW-004-FBA","1"
"B07Z57KVT4","46","Amazon DE","EU-PAV-S925-EAR-CRAW-005-FBA","1"
"B07SX4VXD2","1","Amazon DE","EU-PAV-S925-EAR-CRY-003-FBA","1"
"B07TMMS3K8","8","Amazon DE","EU-PAV-S925-EAR-TWIST-002-FBA","1"
"B07QS82H3S","45","Amazon DE","EU-PAV-S925-HOOP-BALI-001-015-FBA","1"
"B07QS9Y5YM","90","Amazon DE","EU-PAV-S925-HOOP-BALI-002-020-FBA","1"
"B07QNYQDSW","123","Amazon DE","EU-PAV-S925-HOOP-BALI-003-015-FBA","1"
"B07QT9RLZJ","51","Amazon DE","EU-PAV-S925-HOOP-BALI-004-030-FBA","1"
"B082L3K95P","0","Amazon DE","EU-PAV-S925-LOC-005-FBA","0"
"B08LGR98JB","0","Amazon DE","EU-S925-BAW-BRA-CHA-012-190-FBA","1"
"B08LGY5RXS","7","Amazon DE","EU-S925-BAW-NEC-CHA-016-045-450-FBA2","1"
"B071R99735","0","Amazon DE","EU-S925-BC-0380-PEN-3H-FBA","0"
"B06ZY4RJ3L","0","Amazon DE","EU-S925-BC-0380-PEN-5C-FBA","0"
"B06ZYZSY83","65","Amazon DE","EU-S925-BC-0396-PEN-3H-FBA","1"
"B06ZYPR9BF","11","Amazon DE","EU-S925-BC-0396-PEN-6G-FBA","1"
"B0848QJ5D9","9","Amazon DE","EU-S925-BLA-NEC-CHA-002-015-600-FBA","1"
"B0848HKWN9","9","Amazon DE","EU-S925-BLA-NEC-CHA-004-013-450-FBA","1"
"B0848TSCTS","13","Amazon DE","EU-S925-BLA-NEC-CHA-004-013-500-FBA","1"
"B0848QBDS5","11","Amazon DE","EU-S925-BLA-NEC-CHA-004-013-700-FBA","1"
"B0848VQQLN","13","Amazon DE","EU-S925-BLA-NEC-CHA-006-010-450-FBA","1"
"B0848FDK7Q","32","Amazon DE","EU-S925-BLA-NEC-CHA-006-010-500-FBA","1"
"B0848QH3TQ","16","Amazon DE","EU-S925-BLA-NEC-CHA-006-010-600-FBA","1"
"B0848LC4L5","8","Amazon DE","EU-S925-BLA-NEC-CHA-007-012-450-FBA","1"
"B0848RZ8LJ","8","Amazon DE","EU-S925-BLA-NEC-CHA-007-012-500-FBA","1"
"B0848SVW8Y","12","Amazon DE","EU-S925-BLA-NEC-CHA-007-012-700-FBA","1"
"B0872DCQ9Q","16","Amazon DE","EU-S925-MUL-BRA-LAY-001-200-FBA","1"
"B0872DTX5C","14","Amazon DE","EU-S925-MUL-BRA-LAY-002-200-FBA","1"
"B0872D8GP7","14","Amazon DE","EU-S925-MUL-BRA-LAY-003-200-FBA","1"
"B087D5DP5K","0","Amazon DE","EU-S925-MUL-NEC-LAY-004-013-450-FBA","0"
"B08618HGR4","3","Amazon DE","EU-S925-ROS-BRA-BAN-006-600-FBA","1"
"B08KRSV2FM","5","Amazon DE","EU-S925-ROS-BRA-CHA-004-200-FBA","1"
"B091V3TMGW","20","Amazon DE","EU-S925-ROS-BRA-CHA-020-200-FBA","1"
"B08FTMH29W","5","Amazon DE","EU-S925-ROS-BRA-CHA-042-180-FBA","1"
"B08FTJP1RV","11","Amazon DE","EU-S925-ROS-BRA-CHA-042-190-FBA","1"
"B08CXPL628","7","Amazon DE","EU-S925-ROS-COM-NAE-001-FBA","1"
"B08J88JZ2Q","17","Amazon DE","EU-S925-ROS-EAR-STUD-022-FBA","1"
"B084SX21MQ","12","Amazon DE","EU-S925-ROS-PEN-TREE-005-FBA","1"
"B0854N4WRJ","14","Amazon DE","EU-S925-WHI-BRA-CHA-037-190-FBA","1"
"B0854N4TG7","9","Amazon DE","EU-S925-WHI-BRA-CHA-038-190-FBA","1"
"B08PC64BC9","10","Amazon DE","EU-S925-WHI-EAR-DROP-007-FBA","1"
"B08PC6F2G3","8","Amazon DE","EU-S925-WHI-EAR-DROP-008-FBA","1"
"B08PC8RXQN","0","Amazon DE","EU-S925-WHI-EAR-DROP-009-FBA","1"
"B08PC7P4DG","9","Amazon DE","EU-S925-WHI-EAR-DROP-010-FBA","1"
"B08PC6PM4R","4","Amazon DE","EU-S925-WHI-EAR-DROP-011-FBA","1"
"B08PC621HT","0","Amazon DE","EU-S925-WHI-EAR-DROP-012-FBA","1"
"B08PC7RRS5","5","Amazon DE","EU-S925-WHI-EAR-DROP-013-FBA","1"
"B08PC7HL1K","6","Amazon DE","EU-S925-WHI-EAR-DROP-014-FBA","1"
"B08PC4VQPZ","4","Amazon DE","EU-S925-WHI-EAR-DROP-015-FBA","1"
"B08PC8YPWJ","0","Amazon DE","EU-S925-WHI-EAR-DROP-016-FBA","1"
"B08PC57JQL","17","Amazon DE","EU-S925-WHI-EAR-DROP-017-FBA","1"
"B08PC9HQJX","7","Amazon DE","EU-S925-WHI-EAR-DROP-018-FBA","1"
"B08P3K95HY","6","Amazon DE","EU-S925-WHI-EAR-HOOP-008-025-FBA","1"
"B08P3KDVBZ","28","Amazon DE","EU-S925-WHI-EAR-HOOP-009-020-FBA","1"
"B08P3HR1R4","120","Amazon DE","EU-S925-WHI-EAR-HOOP-010-020-FBA","1"
"B08P3HWL2P","15","Amazon DE","EU-S925-WHI-EAR-HOOP-011-025-FBA","1"
"B08P3JRT26","77","Amazon DE","EU-S925-WHI-EAR-HOOP-012-020-FBA","1"
"B08P3J83NZ","0","Amazon DE","EU-S925-WHI-EAR-HOOP-013-020-FBA","1"
"B08P3KHBKC","0","Amazon DE","EU-S925-WHI-EAR-HOOP-014-025-FBA","1"
"B08P3KRGGG","0","Amazon DE","EU-S925-WHI-EAR-HOOP-015-035-FBA","1"
"B08P3J9956","0","Amazon DE","EU-S925-WHI-EAR-HOOP-016-020-FBA","1"
"B08P3KYWMH","11","Amazon DE","EU-S925-WHI-EAR-HOOP-017-020-FBA","1"
"B0943XX2SF","44","Amazon DE","EU-S925-WHI-EAR-HOOP-020-012-FBA","1"
"B0943YDNJC","15","Amazon DE","EU-S925-WHI-EAR-HOOP-020-020-FBA","1"
"B08J89FDQR","0","Amazon DE","EU-S925-WHI-EAR-STUD-010-FBA","0"
"B08J87MT2X","13","Amazon DE","EU-S925-WHI-EAR-STUD-011-FBA","1"
"B08CXMXLDN","0","Amazon DE","EU-S925-WHI-EAR-SWA-002-001-AB-FBA","1"
"B08CXHGKYR","0","Amazon DE","EU-S925-WHI-EAR-SWA-002-001-FBA","1"
"B08CXKT94H","0","Amazon DE","EU-S925-WHI-EAR-SWA-002-206-FBA","0"
"B08CXR1M6C","0","Amazon DE","EU-S925-WHI-EAR-SWA-002-215-FBA","1"
"B08CXJD935","0","Amazon DE","EU-S925-WHI-EAR-SWA-002-234-FBA","0"
"B08CXFTTTY","0","Amazon DE","EU-S925-WHI-EAR-SWA-002-263-FBA","1"
"B08CXKT7P2","0","Amazon DE","EU-S925-WHI-EAR-SWA-002-280-FBA","0"
"B08CXGRPRS","8","Amazon DE","EU-S925-WHI-EAR-SWA-004-001-AB-FBA","1"
"B08CWLTBX2","0","Amazon DE","EU-S925-WHI-EAR-SWA-004-001-FBA","0"
"B08CXNV18Z","0","Amazon DE","EU-S925-WHI-EAR-SWA-004-001-L103-FBA","1"
"B08CXVYFT9","0","Amazon DE","EU-S925-WHI-EAR-SWA-004-202-FBA","0"
"B08CXWDLP1","0","Amazon DE","EU-S925-WHI-EAR-SWA-004-246-FBA","1"
"B08CXS1VKP","0","Amazon DE","EU-S925-WHI-EAR-SWA-005-001-AB-FBA","1"
"B08CXRHBFJ","9","Amazon DE","EU-S925-WHI-EAR-SWA-005-001-FBA","1"
"B08CXMLHK9","8","Amazon DE","EU-S925-WHI-EAR-SWA-005-001-L103-FBA","1"
"B08CXS1VKY","1","Amazon DE","EU-S925-WHI-EAR-SWA-005-202-FBA","1"
"B08CXPW5XR","8","Amazon DE","EU-S925-WHI-EAR-SWA-005-246-FBA","1"
"B08CXM16GW","16","Amazon DE","EU-S925-WHI-EAR-SWA-005-266-FBA","1"
"B08LW3T1NG","18","Amazon DE","EU-S925-WHI-NEC-CHA-024-047-450-FBA","1"
"B08LW3RVMX","33","Amazon DE","EU-S925-WHI-NEC-CHA-024-047-500-FBA","1"
"B08LW4GWKZ","0","Amazon DE","EU-S925-WHI-NEC-CHA-024-055-500-FBA","1"
"B08LW5ZY2C","0","Amazon DE","EU-S925-WHI-NEC-CHA-024-055-550-FBA","1"
"B08LW65TPH","33","Amazon DE","EU-S925-WHI-NEC-CHA-024-079-500-FBA","1"
"B091FSWXY3","13","Amazon DE","EU-S925-WHI-PEN-LEAF-003-FBA","1"
"B082BF23G4","23","Amazon DE","EU-S925-WHI-PEN-LET-001-A-FBA","1"
"B082BBL6NW","5","Amazon DE","EU-S925-WHI-PEN-LET-001-B-FBA","1"
"B082BBTLTG","6","Amazon DE","EU-S925-WHI-PEN-LET-001-C-FBA","1"
"B082B9CHCZ","0","Amazon DE","EU-S925-WHI-PEN-LET-001-D-FBA","1"
"B082BBXWB3","12","Amazon DE","EU-S925-WHI-PEN-LET-001-E-FBA","1"
"B082BC8HVH","5","Amazon DE","EU-S925-WHI-PEN-LET-001-F-FBA","1"
"B082BDLQXP","6","Amazon DE","EU-S925-WHI-PEN-LET-001-G-FBA","1"
"B082BBN14N","0","Amazon DE","EU-S925-WHI-PEN-LET-001-H-FBA","1"
"B082BBK3VZ","12","Amazon DE","EU-S925-WHI-PEN-LET-001-I-FBA","1"
"B082BFGR3M","19","Amazon DE","EU-S925-WHI-PEN-LET-001-J-FBA","1"
"B082BCPQGS","11","Amazon DE","EU-S925-WHI-PEN-LET-001-K-FBA","1"
"B082BCWM1R","8","Amazon DE","EU-S925-WHI-PEN-LET-001-L-FBA","1"
"B082BCY7KW","12","Amazon DE","EU-S925-WHI-PEN-LET-001-M-FBA","1"
"B082BD3NVQ","9","Amazon DE","EU-S925-WHI-PEN-LET-001-N-FBA","1"
"B082BCF48D","8","Amazon DE","EU-S925-WHI-PEN-LET-001-O-FBA","1"
"B082B96V8V","5","Amazon DE","EU-S925-WHI-PEN-LET-001-P-FBA","1"
"B082BDB7X8","11","Amazon DE","EU-S925-WHI-PEN-LET-001-Q-FBA","1"
"B082BBPN73","1","Amazon DE","EU-S925-WHI-PEN-LET-001-R-FBA","1"
"B082BCKF59","3","Amazon DE","EU-S925-WHI-PEN-LET-001-S-FBA","1"
"B082BBSFKK","7","Amazon DE","EU-S925-WHI-PEN-LET-001-T-FBA","1"
"B082BCDTHV","8","Amazon DE","EU-S925-WHI-PEN-LET-001-U-FBA","1"
"B082BCLWBF","9","Amazon DE","EU-S925-WHI-PEN-LET-001-V-FBA","1"
"B082BBDK8Z","8","Amazon DE","EU-S925-WHI-PEN-LET-001-W-FBA","1"
"B082BBRJ4F","5","Amazon DE","EU-S925-WHI-PEN-LET-001-X-FBA","1"
"B082BC9GCD","10","Amazon DE","EU-S925-WHI-PEN-LET-001-Y-FBA","1"
"B082BBKPRX","9","Amazon DE","EU-S925-WHI-PEN-LET-001-Z-FBA","1"
"B08Z4869H6","13","Amazon DE","EU-S925-WHI-PEN-LOC-006-FBA","1"
"B08Z48GFWM","15","Amazon DE","EU-S925-WHI-PEN-LOC-007-FBA","1"
"B08Z4BFXWM","13","Amazon DE","EU-S925-WHI-PEN-LOC-008-FBA","1"
"B08Z4B7LSJ","6","Amazon DE","EU-S925-WHI-PEN-LOC-009-FBA","1"
"B08Z49YBVT","7","Amazon DE","EU-S925-WHI-PEN-LOC-010-FBA","1"
"B08Z4B83GL","14","Amazon DE","EU-S925-WHI-PEN-LOC-011-FBA","1"
"B091FQPMZK","5","Amazon DE","EU-S925-WHI-PEN-MUS-001-FBA","1"
"B091FRN6MN","10","Amazon DE","EU-S925-WHI-PEN-PLOC-001-FBA","1"
"B091FS72KX","6","Amazon DE","EU-S925-WHI-PEN-SEA-001-FBA","1"
"B091FRLRDB","5","Amazon DE","EU-S925-WHI-PEN-STAR-001-FBA","1"
"B084SV527B","19","Amazon DE","EU-S925-WHI-PEN-TREE-001-FBA","1"
"B084SX25L1","7","Amazon DE","EU-S925-WHI-PEN-TREE-002-FBA","1"
"B084SY1V7J","0","Amazon DE","EU-S925-WHI-PEN-TREE-003-FBA","1"
"B084SSWKL4","12","Amazon DE","EU-S925-WHI-PEN-TREE-006-FBA","1"
"B08C35MTZ6","10","Amazon DE","EU-S925-WHI-RIN-CEL-001-FBA","1"
"B08C34VPKM","12","Amazon DE","EU-S925-WHI-RIN-CEL-003-FBA","1"
"B08C35FS73","23","Amazon DE","EU-S925-WHI-RIN-CEL-004-FBA","1"
"B08C34Z2NK","12","Amazon DE","EU-S925-WHI-RIN-CEL-005-FBA","1"
"B09RKPQ3C7","5","Transter AMA MX","US-S925-WHI-COM-EAR-002-FBA","1"
"B09RKNFGMJ","5","Transter AMA MX","US-S925-WHI-COM-EAR-003-FBA","1"
"B09RKNFGLQ","6","Transter AMA MX","US-S925-WHI-COM-EAR-004-FBA","1"
"B09RKPR337","9","Transter AMA MX","US-S925-WHI-COM-EAR-005-FBA","1"
"B09RKQB3SP","5","Transter AMA MX","US-S925-WHI-COM-EAR-006-FBA","1"
"B09RKPXNG8","0","Transter AMA MX","US-S925-WHI-COM-EAR-007-FBA","1"
"B09RKRR326","5","Transter AMA MX","US-S925-WHI-COM-EAR-008-FBA","1"
"B09RKQG8Z4","9","Transter AMA MX","US-S925-WHI-COM-EAR-009-FBA","1"
"B09RKPQ3C7","5","Transter AMA US","US-S925-WHI-COM-EAR-002-FBA","1"
"B09RKNFGMJ","5","Transter AMA US","US-S925-WHI-COM-EAR-003-FBA","1"
"B09RKNFGLQ","6","Transter AMA US","US-S925-WHI-COM-EAR-004-FBA","1"
"B09RKPR337","9","Transter AMA US","US-S925-WHI-COM-EAR-005-FBA","1"
"B09RKQB3SP","5","Transter AMA US","US-S925-WHI-COM-EAR-006-FBA","1"
"B09RKPXNG8","0","Transter AMA US","US-S925-WHI-COM-EAR-007-FBA","1"
"B09RKRR326","5","Transter AMA US","US-S925-WHI-COM-EAR-008-FBA","1"
"B09RKQG8Z4","9","Transter AMA US","US-S925-WHI-COM-EAR-009-FBA","1"
"B09RKPQ3C7","4","Transter AMA AU","AU-S925-WHI-COM-EAR-002-FBA","1"
"B09RKNFGMJ","4","Transter AMA AU","AU-S925-WHI-COM-EAR-003-FBA","1"
"B09RKNFGLQ","4","Transter AMA AU","AU-S925-WHI-COM-EAR-004-FBA","1"
"B09RKPR337","4","Transter AMA AU","AU-S925-WHI-COM-EAR-005-FBA","1"
"B09RKQB3SP","1","Transter AMA AU","AU-S925-WHI-COM-EAR-006-FBA","1"
"B09RKPXNG8","4","Transter AMA AU","AU-S925-WHI-COM-EAR-007-FBA","1"
"B09RKRR326","4","Transter AMA AU","AU-S925-WHI-COM-EAR-008-FBA","1"
"B09RKQG8Z4","4","Transter AMA AU","AU-S925-WHI-COM-EAR-009-FBA","1"
"B08LW5BJ84","22","Amazon DE","EU-S925-WHI-NEC-CHA-025-055-500-FBA","1"
"B09RQ1V78Z","7","Transter AMA MX","US-S925-WHI-RIN-HAM-001-K-FBA","1"
"B09RQ1FZDT","5","Transter AMA MX","US-S925-WHI-RIN-HAM-001-L-FBA","1"
"B09RQ1SXV5","9","Transter AMA MX","US-S925-WHI-RIN-HAM-001-M-FBA","1"
